coreid,no.metal,no.topology,LCD,PLD,PLD/LCD,Density (g/cm3),ASA (m2/cm3),ASA (m2/g),VF,PV (cm3/g),Has OMS,frac_C,frac_H,frac_O,frac_N,frac_halogen,frac_metal,H_over_C,O_over_C,N_over_C,NF3_uptake(mol/kg),CF4_uptake(mol/kg),Selectivity(NF3/CF4)
2023[Zn][nan]3[ASR]17,1,0,7.41681,6.42624,0.866442581,1.85614,980.561,528.281,0.5048,0.271963,1,0.470588235,0.176470588,0.235294118,0,0.058823529,0.058823529,0.375,0.5,0,0.312978079,0.360050081,0.869262626
2020[Nd][nan]3[ASR]4,18,0,6.58,4.76187,0.72368845,1.14613,1707,1489.35,0.5878,0.512856,0,0.536585366,0.243902439,0.195121951,0,0,0.024390244,0.454545455,0.363636364,0,1.806764528,2.079378263,0.868896516
2017[Zn][deh]3[ASR]3,1,67,8.83948,5.53908,0.626629621,1.14348,947.12,828.28,0.2537,0.221867,1,0.522727273,0.272727273,0.090909091,0.068181818,0.022727273,0.022727273,0.52173913,0.173913043,0.130434783,1.056432918,1.216010235,0.868769758
2014[Ce][nan]3[ASR]2,19,0,8.34454,7.52923,0.902294195,1.33737,1518.27,1135.27,0.5764,0.430994,1,0.446808511,0.191489362,0.255319149,0.063829787,0,0.042553191,0.428571429,0.571428571,0.142857143,0.782005758,0.900555923,0.868358909
2022[In][nan]3[ASR]2,7,0,6.97678,6.49204,0.930520957,1.31754,2104.38,1597.2,0.6504,0.493646,0,0.363636364,0.090909091,0.454545455,0,0,0.090909091,0.25,1.25,0,1.570042524,1.808312511,0.868236278
2015[La][nan]3[FSR]2,14,0,8.11435,6.90737,0.851253643,1.20733,1406.48,1164.95,0.5498,0.455384,0,0.477272727,0.318181818,0.159090909,0.022727273,0,0.022727273,0.666666667,0.333333333,0.047619048,1.099734633,1.266806663,0.868115606
2023[Zn][nan]3[ASR]14,1,0,7.80637,6.90024,0.883924282,1.65953,1065.97,642.334,0.5162,0.311051,1,0.470588235,0.176470588,0.235294118,0,0.058823529,0.058823529,0.375,0.5,0,0.411436716,0.474061675,0.867897023
2010[Mn][nan]3[ASR]2,6,0,6.06087,5.19121,0.856512349,1.04907,1390.75,1325.7,0.5632,0.536857,1,0.457627119,0.338983051,0.101694915,0.06779661,0,0.033898305,0.740740741,0.222222222,0.148148148,0.864736146,0.99641837,0.867844444
2010[Cu][wbl]3[ASR]3,2,83,23.02533,21.60033,0.938111636,0.170425,1043.24,6121.37,0.9298,5.45576,1,0.56,0.32,0.1,0,0,0.02,0.571428571,0.178571429,0,0.5233614,0.603228949,0.867599941
2024[Zr][bcu]3[FSR]1,8,13,13.88326,10.86982,0.782944352,0.630937,1882.76,2984.08,0.6715,1.06429,0,0.361445783,0.313253012,0.192771084,0.096385542,0,0.036144578,0.866666667,0.533333333,0.266666667,0.53361218,0.61515173,0.867448069
2012[FeZr][csq]3[ASR]2,62,34,32.36037,28.26773,0.873529258,0.473548,1572.17,3319.99,0.826,1.74428,1,0.510638298,0.255319149,0.127659574,0.042553191,0.021276596,0.042553191,0.5,0.25,0.083333333,0.936844478,1.080010027,0.867440537
2013[Zn][pcu]3[ASR]10,1,1,10.07441,8.56931,0.850601673,0.732276,2158.84,2948.13,0.6064,0.828103,1,0.494117647,0.282352941,0.176470588,0,0,0.047058824,0.571428571,0.357142857,0,1.443982954,1.664810146,0.867355931
2010[Cu][nan]3[ASR]17,2,0,13.35791,11.37916,0.851866797,1.44659,841.922,582.004,0.2825,0.195287,0,0.235294118,0.470588235,0.019607843,0.078431373,0.117647059,0.078431373,2,0.083333333,0.333333333,0.139287862,0.16059383,0.867330097
2014[La][nan]3[ASR]1,14,0,8.32596,7.50404,0.901282255,1.3283,1516.38,1141.59,0.577,0.434388,1,0.446808511,0.191489362,0.255319149,0.063829787,0,0.042553191,0.428571429,0.571428571,0.142857143,0.782003513,0.901880553,0.867081023
2016[Tb][nan]3[ASR]3,11,0,6.61696,4.70697,0.711349321,0.971711,2244.92,2310.28,0.6474,0.666247,1,0.551020408,0.306122449,0.12244898,0,0,0.020408163,0.555555556,0.222222222,0,2.009448806,2.317612725,0.867033903
2007[Cu][tbo]3[ASR]2,2,6,32.0028,17.55175,0.548444199,0.223433,1186.78,5311.56,0.9102,4.0737,1,0.504672897,0.224299065,0.112149533,0.130841121,0,0.028037383,0.444444444,0.222222222,0.259259259,0.458689916,0.529086485,0.866946953
2023[Zn][nan]3[ASR]15,1,0,8.21835,7.31824,0.890475582,1.43928,1105.43,768.049,0.522,0.362682,1,0.470588235,0.176470588,0.235294118,0,0.058823529,0.058823529,0.375,0.5,0,0.512114654,0.590730505,0.86691757
2014[In][bwt]3[ASR]1,7,197,11.06918,6.46655,0.584194132,0.744735,2500.11,3357.05,0.6386,0.857486,0,0.461538462,0.230769231,0.153846154,0.076923077,0.038461538,0.038461538,0.5,0.333333333,0.166666667,2.081225359,2.401003638,0.866814746
2015[Zr][fcu]3[ASR]5,8,20,11.03405,5.28301,0.478791559,0.906784,2072.69,2285.76,0.5468,0.60301,0,0.441176471,0.191176471,0.235294118,0,0,0.044117647,0.433333333,0.533333333,0,1.310171653,1.512196472,0.866403062
2012[Cu][rhr]3[ASR]1,2,198,13.8531,8.72821,0.630054645,0.762381,2267.24,2973.89,0.7444,0.976415,1,0.459459459,0.216216216,0.27027027,0,0,0.054054054,0.470588235,0.588235294,0,1.529994583,1.76606128,0.866331537
2017[Cu][nan]3[FSR]7,2,0,13.90458,4.88484,0.351311582,0.781335,2237.1,2863.17,0.7236,0.926107,0,0.423076923,0.230769231,0.230769231,0.069230769,0,0.046153846,0.545454545,0.545454545,0.163636364,1.381165974,1.594427646,0.866245626
2004[Yb][sxd]3[ION]1,26,136,12.01697,4.5426,0.378015423,0.712139,2155.1,3026.23,0.736,1.03351,0,0.354066986,0.28708134,0.14354067,0.057416268,0.114832536,0.004784689,0.810810811,0.405405405,0.162162162,0.959431927,1.108033052,0.865887462
2013[Dy][dia]3[ASR]1,23,3,7.20015,5.05884,0.702602029,1.17107,1338.88,1143.3,0.5526,0.471877,1,0.474576271,0.338983051,0.13559322,0.033898305,0,0.016949153,0.714285714,0.285714286,0.071428571,0.983487033,1.136104346,0.865666113
2017[Cu][nan]3[FSR]12,2,0,15.48597,4.88484,0.315436489,0.781335,1929.35,2469.3,0.5325,0.681526,0,0.423076923,0.230769231,0.230769231,0.069230769,0,0.046153846,0.545454545,0.545454545,0.163636364,1.383739773,1.598478175,0.865660723
2017[InCu][nan]2[ASR]1,56,0,9.3327,8.8209,0.945160564,0.902543,1688.76,1871.11,0.5719,0.633654,0,0.418604651,0.279069767,0.11627907,0.139534884,0,0.046511628,0.666666667,0.277777778,0.333333333,1.965670348,2.271307731,0.865435503
2018[Cd][rtl]3[ION]1,4,10,5.23924,4.84699,0.925132271,1.38295,1259.24,910.545,0.5112,0.369643,0,0.366666667,0.366666667,0.2,0.033333333,0,0.033333333,1,0.545454545,0.090909091,1.19501465,1.381306147,0.86513381
2017[Yb][nan]3[ASR]1,26,0,8.45313,7.83476,0.926847215,0.989515,1939.4,1959.95,0.6508,0.657696,0,0.551020408,0.306122449,0.12244898,0,0,0.020408163,0.555555556,0.222222222,0,1.488841193,1.722488017,0.864355037
2013[Cu][tbo]3[ASR]1,2,6,13.27031,6.89087,0.519269708,0.883075,2019.07,2286.41,0.7278,0.824165,1,0.461538462,0.153846154,0.307692308,0,0,0.076923077,0.333333333,0.666666667,0,1.456074735,1.685131069,0.864072096
2020[Cu][dia]3[ASR]4,2,3,9.16887,4.76752,0.519968109,0.722003,2187.06,3029.16,0.6712,0.929636,1,0.505747126,0.390804598,0.022988506,0.068965517,0,0.011494253,0.772727273,0.045454545,0.136363636,1.94950087,2.256265524,0.864038762
2015[Cu][nan]3[ASR]10,2,0,13.15488,6.67528,0.507437544,1.04415,1449.45,1388.16,0.5914,0.566394,1,0.476744186,0.302325581,0.174418605,0.011627907,0,0.034883721,0.634146341,0.365853659,0.024390244,1.362470701,1.577182029,0.863863952
2015[Tb][nan]3[ASR]4,11,0,8.36355,6.76561,0.808939984,1.33052,1486.27,1117.07,0.5564,0.418184,0,0.47706422,0.229357798,0.183486239,0.082568807,0,0.027522936,0.480769231,0.384615385,0.173076923,1.271424268,1.472213447,0.863614084
2014[Zn][pcu]3[ASR]19,1,1,6.47745,4.9794,0.768728435,1.07139,1221.49,1140.1,0.5592,0.521941,1,0.512820513,0.307692308,0.128205128,0.025641026,0,0.025641026,0.6,0.25,0.05,0.818809164,0.948270478,0.863476385
2012[Zn][nan]3[ASR]33,1,0,28.19343,23.2399,0.824301974,0.305679,914.602,2992.04,0.8194,2.68059,1,0.468468468,0.288288288,0.117117117,0.09009009,0,0.036036036,0.615384615,0.25,0.192307692,0.47520487,0.550517108,0.86319728
2015[CdRu][nan]3[ASR]1,217,0,6.75436,4.80039,0.710709823,1.07493,1842.15,1713.73,0.523,0.486542,0,0.48,0.24,0.16,0.08,0,0.04,0.5,0.333333333,0.166666667,2.011163808,2.329972024,0.863170797
2022[Co][nan]3[ASR]7,3,0,18.93645,7.98509,0.421678298,0.54721,1869.59,3416.59,0.6866,1.25473,0,0.380487805,0.312195122,0,0.263414634,0,0.024390244,0.820512821,0,0.692307692,0.478209383,0.554092533,0.863049679
2019[La][kgd]2[ASR]1,14,18,6.81309,4.92607,0.723030226,1.0215,1934.05,1893.35,0.6086,0.595793,1,0.551020408,0.306122449,0.12244898,0,0,0.020408163,0.555555556,0.222222222,0,1.612678627,1.869109617,0.862805804
2019[Co][stp]3[ASR]2,3,16,12.1318,10.86354,0.895459866,0.761785,1603.67,2105.14,0.5572,0.73144,0,0.423913043,0.293478261,0,0.260869565,0,0.02173913,0.692307692,0,0.615384615,1.442422309,1.671855255,0.862767458
2023[Co][hcb]2[ASR]1,3,12,7.58706,5.9002,0.777666184,1.05932,1450.21,1369.01,0.4708,0.444437,0,0.571428571,0.228571429,0.171428571,0,0,0.028571429,0.4,0.3,0,1.683356537,1.952406376,0.862195779
2016[Ni][nan]3[ASR]4,5,0,7.18573,7.04805,0.980839803,1.13503,1619.39,1426.74,0.5892,0.519105,0,0.470588235,0.176470588,0.294117647,0,0,0.058823529,0.375,0.625,0,1.256657892,1.457644152,0.862115689
2023[Co][hcb]2[FSR]1,3,12,7.56711,5.91685,0.781916742,1.05949,1618.18,1527.32,0.5692,0.537239,0,0.571428571,0.228571429,0.171428571,0,0,0.028571429,0.4,0.3,0,1.69297603,1.963875257,0.862058842
2023[Co][hcb]2[ASR]2,3,12,7.56781,5.91685,0.781844417,1.05949,1618.18,1527.32,0.5692,0.537239,0,0.571428571,0.228571429,0.171428571,0,0,0.028571429,0.4,0.3,0,1.69297603,1.963875257,0.862058842
2022[In][nan]3[ASR]1,7,0,6.98806,6.49312,0.929173476,1.31584,2091.28,1589.31,0.657,0.499301,0,0.363636364,0.090909091,0.454545455,0,0,0.090909091,0.25,1.25,0,1.549312072,1.797315429,0.862014562
2024[Cu][srs]3[FSR]1,2,9,5.43377,4.85694,0.893843501,1.29449,816.041,630.398,0.4554,0.3518,1,0.416666667,0.354166667,0.104166667,0.104166667,0,0.020833333,0.85,0.25,0.25,0.710817012,0.824605352,0.862008729
2024[Cu][srs]3[FSR]2,2,9,5.43377,4.85694,0.893843501,1.29449,816.041,630.398,0.4554,0.3518,1,0.416666667,0.354166667,0.104166667,0.104166667,0,0.020833333,0.85,0.25,0.25,0.710817012,0.824605352,0.862008729
2016[Co][nan]3[ASR]1,3,0,9.5622,8.33335,0.871488779,0.705297,1964.67,2785.6,0.687,0.974058,0,0.529801325,0.317880795,0.105960265,0.026490066,0,0.01986755,0.6,0.2,0.05,1.394829006,1.619187748,0.861437476
2012[FeZr][csq]3[ASR]1,62,34,33.0731,31.49051,0.952148725,0.462445,1412.87,3055.21,0.8432,1.82335,1,0.516129032,0.258064516,0.129032258,0.043010753,0.010752688,0.043010753,0.5,0.25,0.083333333,0.870010932,1.010067668,0.861339254
2022[Co][nan]3[ASR]11,3,0,8.78891,8.06112,0.917192234,0.833041,1771.3,2126.31,0.4863,0.583765,0,0.564102564,0.307692308,0,0.102564103,0,0.025641026,0.545454545,0,0.181818182,1.660187053,1.927517978,0.861308207
2018[Cd][nan]2[ION]1,4,0,7.44391,5.00348,0.672157509,1.02871,1235.23,1200.75,0.3547,0.3448,0,0.434108527,0.325581395,0.139534884,0.07751938,0.015503876,0.007751938,0.75,0.321428571,0.178571429,1.400237007,1.625741988,0.86129104
2020[Cu][dia]3[ASR]5,2,3,9.14038,4.91504,0.537728191,0.720229,2195.97,3049,0.6692,0.92915,1,0.505747126,0.390804598,0.022988506,0.068965517,0,0.011494253,0.772727273,0.045454545,0.136363636,2.014226504,2.338631826,0.861284142
2011[Y][nan]3[ASR]2,28,0,5.25062,5.00569,0.953352176,1.46007,398.122,272.674,0.455,0.311629,1,0.36,0.32,0.28,0,0,0.04,0.888888889,0.777777778,0,0.230321889,0.267462144,0.861138271
2012[Zn][nan]3[ASR]21,1,0,8.96409,5.83949,0.651431434,1.05936,989.986,934.509,0.3051,0.288003,1,0.492307692,0.323076923,0.107692308,0.061538462,0,0.015384615,0.65625,0.21875,0.125,1.512473477,1.757845145,0.860413377
2006[Ag][nan]3[ASR]3,13,0,7.24971,4.97645,0.686434354,1.58621,998.667,629.592,0.5532,0.348755,1,0.357142857,0.428571429,0,0.142857143,0,0.071428571,1.2,0,0.4,0.44245785,0.5144352,0.860084709
2012[Ag][nbo]3[ION]2,13,4,8.92112,6.94891,0.778927982,1.37989,1138.57,825.117,0.5322,0.385684,1,0.333333333,0.296296296,0.148148148,0.148148148,0.037037037,0.037037037,0.888888889,0.444444444,0.444444444,0.731115444,0.85009659,0.860038085
2017[Cu][scu]3[FSR]2,2,15,11.44337,5.15338,0.450337619,0.713762,2226.42,3119.27,0.6098,0.854347,0,0.436363636,0.272727273,0.218181818,0.036363636,0,0.036363636,0.625,0.5,0.083333333,1.764073616,2.051538962,0.859878193
2016[Zn][sqc]3[ASR]1,1,27,6.55807,4.69756,0.716302205,0.994726,2084.98,2096.04,0.6398,0.643193,1,0.434782609,0.217391304,0.173913043,0.130434783,0,0.043478261,0.5,0.4,0.3,1.997557016,2.323338206,0.859778835
2018[Cd][sra]3[ASR]1,4,33,8.459,5.46981,0.646626079,0.865535,2718.45,3140.78,0.709,0.819146,1,0.488888889,0.266666667,0.2,0,0,0.044444444,0.545454545,0.409090909,0,1.771249841,2.06018242,0.859753886
2016[Ni][dia]3[ASR]6,5,3,6.48146,4.69938,0.725049603,0.892352,1493.02,1673.13,0.3368,0.37743,0,0.357575758,0.484848485,0.072727273,0.072727273,0,0.012121212,1.355932203,0.203389831,0.203389831,1.327214418,1.543825817,0.859691815
2016[Mg][nan]3[ASR]3,12,0,5.64665,4.90296,0.868295361,1.14411,1131.47,988.948,0.5018,0.438594,0,0.464285714,0.285714286,0.178571429,0.035714286,0,0.035714286,0.615384615,0.384615385,0.076923077,1.402101561,1.632369352,0.858936465
2013[ZnCr][lon]3[ASR]4,40,26,12.38016,7.20357,0.581864047,0.687816,2101.96,3055.99,0.751,1.09186,1,0.428571429,0.275510204,0.18877551,0.06122449,0,0.045918367,0.642857143,0.44047619,0.142857143,1.517161764,1.766487171,0.858858071
2016[Co][nan]3[FSR]25,3,0,8.46502,6.15987,0.727685227,0.859638,2046.94,2381.16,0.6796,0.790565,1,0.382978723,0.283687943,0.241134752,0.042553191,0,0.04964539,0.740740741,0.62962963,0.111111111,0.974085713,1.134214859,0.858819389
2021[Sc][nan]3[ASR]1,30,0,20.34171,19.92491,0.979510081,0.714532,1092.05,1528.34,0.6954,0.973224,1,0.528846154,0.298076923,0.144230769,0,0,0.028846154,0.563636364,0.272727273,0,0.669913993,0.7800931,0.858761592
2024[Zn][fsc]3[ASR]1,1,24,6.73264,5.14775,0.764596057,0.819168,2283.98,2788.17,0.6528,0.796906,1,0.547008547,0.290598291,0.068376068,0.068376068,0,0.025641026,0.53125,0.125,0.125,2.509627633,2.923769832,0.858353351
2007[Zn][srs]3[ASR]3,1,9,8.18232,7.42372,0.907287909,1.23146,2071.3,1681.98,0.6708,0.544718,0,0.444444444,0.296296296,0,0.148148148,0.074074074,0.037037037,0.666666667,0,0.333333333,0.775974233,0.904264232,0.858127752
2007[Zn][srs]3[ASR]10,1,9,8.18232,7.42372,0.907287909,1.23146,2071.51,1682.15,0.6708,0.544718,0,0.444444444,0.296296296,0,0.148148148,0.074074074,0.037037037,0.666666667,0,0.333333333,0.775974233,0.904264232,0.858127752
2015[Co][sit]3[ASR]1,3,29,7.24292,6.09206,0.841105521,1.09392,1340.29,1225.21,0.5532,0.505702,0,0.485714286,0.285714286,0.114285714,0.085714286,0,0.028571429,0.588235294,0.235294118,0.176470588,1.261877102,1.47089171,0.857899391
2019[Co][hxl]2[ASR]1,3,94,5.63295,4.71185,0.836479997,0.895584,2114.55,2361.08,0.6308,0.704344,1,0.518518519,0.296296296,0.148148148,0,0,0.037037037,0.571428571,0.285714286,0,2.227274622,2.596215069,0.857892957
2011[WCu][nan]3[FSR]1,64,0,7.56578,4.76111,0.629295327,1.31674,1634.77,1241.53,0.5856,0.444734,0,0.426229508,0.327868852,0.016393443,0.098360656,0,0.06557377,0.769230769,0.038461538,0.230769231,1.011915594,1.179703294,0.857771271
0000[Mn][fns]3[ASR]1,6,208,12.3267,9.0217,0.731882823,0.676636,1823.98,2695.66,0.7186,1.06202,1,0.518518519,0.24691358,0.148148148,0,0.049382716,0.024691358,0.476190476,0.285714286,0,0.96477492,1.124793958,0.857734799
2020[Cd][ant]3[FSR]1,4,21,6.84679,4.92987,0.720026465,1.28671,1633.32,1269.38,0.5824,0.452629,0,0.446808511,0.276595745,0.212765957,0.021276596,0,0.042553191,0.619047619,0.476190476,0.047619048,0.874457179,1.01971094,0.857553984
2013[Zn][nan]3[ASR]9,1,0,24.11442,19.56277,0.811247793,0.396669,1097.43,2766.61,0.851,2.14536,1,0.464646465,0.262626263,0.131313131,0.101010101,0,0.04040404,0.565217391,0.282608696,0.217391304,0.489103729,0.570987471,0.856592752
2017[Zr][nan]3[ASR]2,8,0,15.02825,14.15107,0.941631261,0.818993,2120.14,2588.71,0.7334,0.89549,1,0.450704225,0.169014085,0.169014085,0,0.169014085,0.042253521,0.375,0.375,0,0.930002311,1.086280517,0.856134577
2022[Zn][sql]2[ASR]3,1,2,7.27501,5.72494,0.786932252,0.918904,1517.16,1651.06,0.4057,0.441504,1,0.53271028,0.336448598,0.074766355,0.037383178,0,0.018691589,0.631578947,0.140350877,0.070175439,1.90531967,2.225581628,0.856099658
2023[Zn][sql]2[ASR]3,1,2,5.24076,4.50838,0.860253093,1.3285,511.229,384.816,0.4282,0.322318,0,0.526315789,0.315789474,0.070175439,0.070175439,0,0.01754386,0.6,0.133333333,0.133333333,0.482188174,0.5632477,0.856085473
2016[Zr][buh]3[ASR]1,8,176,18.84439,11.02909,0.585271797,0.389439,1878.13,4822.67,0.8376,2.15079,0,0.574568289,0.301412873,0.103610675,0,0,0.020408163,0.524590164,0.180327869,0,0.624384666,0.729516209,0.855888681
2022[Zn][sql]2[ASR]2,1,2,7.48778,5.81668,0.776823037,0.907856,1719.01,1893.48,0.5994,0.660237,1,0.53271028,0.336448598,0.074766355,0.037383178,0,0.018691589,0.631578947,0.140350877,0.070175439,1.916151094,2.238963141,0.855820741
2015[Zn][sra]3[ASR]4,1,33,9.00158,4.61595,0.51279331,0.876216,1551.41,1770.58,0.4278,0.488236,1,0.508474576,0.355932203,0.06779661,0.050847458,0,0.016949153,0.7,0.133333333,0.1,1.899050568,2.219110608,0.855771029
2022[Cd][nan]3[ASR]4,4,0,5.5122,4.50911,0.818023657,1.34377,1505.4,1120.28,0.5294,0.393966,1,0.508474576,0.288135593,0.13559322,0.033898305,0,0.033898305,0.566666667,0.266666667,0.066666667,1.458727169,1.706434338,0.85483932
2020[Cd][nan]3[FSR]2,4,0,6.50053,4.74555,0.73002509,1.23015,1188.77,966.362,0.524,0.425963,0,0.444444444,0.4,0.111111111,0.022222222,0,0.022222222,0.9,0.25,0.05,0.921280976,1.077748146,0.854820283
2018[Ag][sql]2[FSR]4,13,2,6.50954,5.23337,0.803953889,1.43495,1465.68,1021.42,0.5734,0.399597,1,0.333333333,0.455555556,0.055555556,0.022222222,0.033333333,0.055555556,1.366666667,0.166666667,0.066666667,0.615267249,0.71980877,0.854764868
2020[Zn][kag]3[ASR]1,1,79,10.90723,10.0552,0.921883925,0.948218,1256.93,1325.57,0.4595,0.484593,1,0.361111111,0.166666667,0.277777778,0.138888889,0,0.055555556,0.461538462,0.769230769,0.384615385,1.6045033,1.877219177,0.854723476
2021[ZnCu][pcu]3[ASR]2,47,1,11.06009,5.2992,0.479128108,0.992858,1455.02,1465.49,0.37,0.372662,1,0.433098592,0.443661972,0.056338028,0.024647887,0.017605634,0.024647887,1.024390244,0.130081301,0.056910569,1.065606153,1.247110783,0.854459898
2014[Zn][ths]3[ASR]3,1,14,7.73991,5.96366,0.770507667,1.41123,1647.72,1167.58,0.6164,0.436783,0,0.444444444,0.296296296,0,0.148148148,0.074074074,0.037037037,0.666666667,0,0.333333333,0.733759002,0.859734542,0.853471584
2017[V][nan]3[ASR]5,20,0,7.16561,7.02854,0.980871133,1.11157,1424.05,1281.12,0.4596,0.41347,0,0.444444444,0.222222222,0.277777778,0,0,0.055555556,0.5,0.625,0,1.305050767,1.529401516,0.853308143
2007[Zn][srs]3[ASR]9,1,9,8.13471,7.32781,0.900807773,1.23149,2047.81,1662.87,0.6634,0.538698,0,0.444444444,0.296296296,0,0.148148148,0.074074074,0.037037037,0.666666667,0,0.333333333,0.760496571,0.891258973,0.853283495
2016[Co][sql]2[FSR]2,3,2,5.8518,5.49832,0.939594655,1.09551,914.718,834.971,0.4944,0.451297,0,0.494845361,0.329896907,0.06185567,0.103092784,0,0.010309278,0.666666667,0.125,0.208333333,0.841047436,0.985683914,0.85326282
2012[Co][scu]3[ASR]1,3,15,9.24078,5.60576,0.606632773,0.773392,2364.52,3057.34,0.7192,0.92993,1,0.425287356,0.275862069,0.252873563,0,0,0.045977011,0.648648649,0.594594595,0,1.952462458,2.289760258,0.852692962
2018[Mg][ant]3[ASR]1,12,21,7.85165,5.29132,0.673911853,0.724985,2199.26,3033.52,0.6842,0.943744,0,0.382978723,0.255319149,0.042553191,0.29787234,0,0.021276596,0.666666667,0.111111111,0.777777778,2.425310819,2.844597786,0.852602372
2014[Mg][nan]3[ASR]4,12,0,5.61884,4.87987,0.86848353,1.15398,1147.37,994.28,0.5016,0.434671,0,0.464285714,0.285714286,0.178571429,0.035714286,0,0.035714286,0.615384615,0.384615385,0.076923077,1.264477373,1.483089715,0.852596684
2018[RhZr][she]3[ASR]1,216,48,25.8221,10.92085,0.422926485,0.495526,1601.33,3231.58,0.8386,1.69234,1,0.498269896,0.249134948,0.138408304,0.041522491,0.020761246,0.051903114,0.5,0.277777778,0.083333333,0.513493737,0.602319231,0.852527549
2013[NiTb][nan]3[ASR]1,215,0,11.52194,10.0661,0.873646278,0.825504,1494.83,1810.81,0.4438,0.537611,0,0.47826087,0.376811594,0.057971014,0.072463768,0,0.014492754,0.787878788,0.121212121,0.151515152,0.930460127,1.091432856,0.852512477
2016[IrZr][she]3[ASR]1,214,48,25.84198,11.09967,0.42952088,0.527454,1589.28,3013.11,0.8372,1.58725,1,0.498269896,0.249134948,0.138408304,0.041522491,0.020761246,0.051903114,0.5,0.277777778,0.083333333,0.517776656,0.607404187,0.852441698
2012[Co][lon]3[FSR]1,3,26,8.45871,6.47405,0.765370843,0.668287,2738.42,4097.67,0.74,1.10731,0,0.406779661,0.305084746,0.220338983,0.033898305,0,0.033898305,0.75,0.541666667,0.083333333,1.409524327,1.653709135,0.852341138
2013[Cu][nbo]3[ASR]4,2,4,5.43841,4.91802,0.904312106,1.64146,475.649,289.772,0.3898,0.237472,1,0.428571429,0.333333333,0.142857143,0.047619048,0,0.047619048,0.777777778,0.333333333,0.111111111,0.334823889,0.393025775,0.851913311
2023[Cd][fes]2[ASR]1,4,77,7.45467,6.49944,0.871861531,0.972281,1402.21,1442.19,0.5832,0.599826,1,0.493506494,0.337662338,0.155844156,0,0,0.012987013,0.684210526,0.315789474,0,1.123891264,1.319631917,0.851670265
2021[Sm][sql]2[ASR]1,24,2,6.31039,4.95809,0.785702627,1.20563,1753.31,1454.27,0.6074,0.503803,1,0.363636364,0.181818182,0.212121212,0.212121212,0,0.03030303,0.5,0.583333333,0.583333333,0.935958192,1.099240948,0.85145863
2019[Cd][nan]3[ION]2,4,0,5.86608,4.7936,0.817172626,2.06319,622.803,301.864,0.2065,0.100088,0,0.142857143,0.142857143,0.047619048,0.587301587,0,0.079365079,1,0.333333333,4.111111111,0.265717992,0.312088067,0.851419903
2021[NiW][hcb]2[ASR]1,94,12,14.763,10.54169,0.714061505,1.68701,1695.05,1004.77,0.6806,0.403435,1,0.178723404,0.293617021,0.327659574,0.05106383,0,0.127659574,1.642857143,1.833333333,0.285714286,0.120052605,0.141082467,0.850939224
2022[Cd][nan]3[ASR]9,4,0,7.74752,4.99404,0.64459853,1.20593,1950.58,1617.49,0.608,0.504175,1,0.494117647,0.235294118,0.2,0.023529412,0,0.047058824,0.476190476,0.404761905,0.047619048,1.625380479,1.910221858,0.850885709
2017[Ag][hcb]2[FSR]10,13,12,5.40535,4.64688,0.859681612,1.38428,822.216,593.967,0.469,0.338804,1,0.424242424,0.318181818,0.136363636,0.045454545,0.045454545,0.015151515,0.75,0.321428571,0.107142857,0.746800224,0.877740911,0.850820799
